ID;Year;DOY;UTC;C;SPDm/s;GSTm/s;Dir
4;2014;016;0150;-7.84;9.10;11.27;201
4;2014;016;0155;-7.94;8.98;11.17;203
4;2014;016;0200;-7.98;9.64;12.54;205
4;2014;016;0205;-7.88;8.19;10.19;202
4;2014;016;0210;-7.89;9.23;10.88;201
4;2014;016;0215;-8.01;9.73;12.05;199
4;2014;016;0220;-8.02;9.51;12.45;197
4;2014;016;0225;-7.78;9.35;11.56;198
4;2014;016;0230;-7.89;9.90;11.96;197
4;2014;016;0235;-7.79;9.47;11.56;201
4;2014;016;0240;-7.70;9.53;11.47;200
4;2014;016;0245;-7.79;9.57;12.05;204
4;2014;016;0250;-7.63;8.51;10.49;206
4;2014;016;0255;-7.58;9.01;11.56;197
4;2014;016;0300;-7.60;9.16;11.76;200
4;2014;016;0305;-7.74;9.72;11.56;199
4;2014;016;0310;-7.64;9.39;11.17;196
4;2014;016;0315;-7.71;10.31;12.25;197
4;2014;016;0320;-7.72;9.46;11.37;201
4;2014;016;0325;-7.59;9.70;12.45;196
4;2014;016;0330;-7.57;10.89;13.52;195
4;2014;016;0335;-7.49;10.99;13.52;196
4;2014;016;0340;-7.56;10.74;12.74;196
4;2014;016;0345;-7.55;10.72;12.15;195
4;2014;016;0350;-7.62;11.12;13.43;192
4;2014;016;0355;-7.55;11.58;14.11;194
4;2014;016;0400;-7.59;11.56;13.82;194
4;2014;016;0405;-7.61;11.63;13.43;196
4;2014;016;0410;-7.52;11.36;14.21;193
4;2014;016;0415;-7.62;11.89;14.31;193
4;2014;016;0420;-7.50;11.40;13.92;196
4;2014;016;0425;-7.40;11.41;13.92;196
4;2014;016;0430;-7.44;11.66;13.33;199
4;2014;016;0435;-7.37;11.55;13.13;196
4;2014;016;0440;-7.33;11.90;14.41;199
4;2014;016;0445;-7.31;11.37;13.43;202
4;2014;016;0450;-7.19;11.06;13.72;203
4;2014;016;0455;-7.31;11.34;14.01;203
4;2014;016;0500;-7.31;10.86;15.19;203
4;2014;016;0505;-7.24;11.66;14.80;199
4;2014;016;0510;-7.28;12.25;14.60;201
4;2014;016;0515;-7.25;12.53;14.90;201
4;2014;016;0520;-7.16;13.16;15.19;201
4;2014;016;0525;-7.10;12.94;15.58;201
4;2014;016;0530;-6.99;12.40;14.99;203
4;2014;016;0535;-7.12;13.18;15.39;198
4;2014;016;0540;-7.08;12.81;16.27;199
4;2014;016;0545;-7.14;13.15;16.17;199
4;2014;016;0550;-7.14;13.27;15.97;200
4;2014;016;0555;-7.02;12.88;15.97;199
4;2014;016;0600;-6.96;12.65;14.90;200
4;2014;016;0605;-7.09;13.22;15.58;200
4;2014;016;0610;-6.91;12.96;16.17;199
4;2014;016;0615;-6.84;12.50;14.90;196
4;2014;016;0620;-6.85;13.10;15.78;197
4;2014;016;0625;-6.76;13.30;15.48;196
4;2014;016;0630;-6.75;13.60;15.68;193
4;2014;016;0635;-6.61;13.47;16.07;194
4;2014;016;0640;-6.67;14.68;17.84;196
4;2014;016;0645;-6.66;14.26;16.46;194
4;2014;016;0650;-6.46;13.22;15.78;197
4;2014;016;0655;-6.30;12.87;14.99;197
4;2014;016;0700;-6.46;14.79;18.13;192
4;2014;016;0705;-6.32;14.27;17.64;190
4;2014;016;0710;-6.33;14.62;16.86;193
4;2014;016;0715;-6.36;15.01;17.44;191
4;2014;016;0720;-6.29;15.15;17.25;191
4;2014;016;0725;-6.22;15.37;17.93;189
4;2014;016;0730;-6.13;15.33;18.23;190
4;2014;016;0735;-6.03;14.68;17.64;190
4;2014;016;0740;-6.01;14.35;16.66;189
4;2014;016;0745;-6.01;14.72;17.44;189
4;2014;016;0750;-5.78;14.07;16.86;193
4;2014;016;0755;-5.79;14.79;17.64;189
4;2014;016;0800;-5.67;13.92;16.86;189
4;2014;016;0805;-5.55;13.73;17.25;189
4;2014;016;0810;-5.52;13.96;15.97;191
4;2014;016;0815;-5.51;14.87;17.74;189
4;2014;016;0820;-5.50;14.90;17.44;190
4;2014;016;0825;-5.43;14.58;16.86;188
4;2014;016;0830;-5.34;15.76;17.93;190
4;2014;016;0835;-5.25;14.62;17.74;194
4;2014;016;0840;-5.26;15.28;18.62;194
4;2014;016;0845;-5.16;14.88;18.13;195
4;2014;016;0850;-5.12;14.77;17.05;194
4;2014;016;0855;-5.12;16.27;19.50;191
4;2014;016;0900;-5.09;15.83;20.09;191
4;2014;016;0905;-5.08;14.86;17.54;191
4;2014;016;0910;-4.89;15.12;18.42;190
4;2014;016;0915;-4.92;15.56;18.62;190
4;2014;016;0920;-4.93;15.62;19.01;190
4;2014;016;0925;-4.82;15.34;18.13;192
4;2014;016;0930;-4.81;15.73;18.52;193
4;2014;016;0935;-4.80;15.82;18.82;193
4;2014;016;0940;-4.79;16.68;20.48;192
4;2014;016;0945;-4.82;16.47;19.21;189
4;2014;016;0950;-4.58;14.92;17.35;193
4;2014;016;0955;-4.56;14.73;18.91;193
4;2014;016;1000;-4.74;16.73;19.50;194
4;2014;016;1005;-4.65;14.63;17.54;194
4;2014;016;1010;-4.69;14.57;17.15;193
4;2014;016;1015;-4.61;15.11;17.93;194
4;2014;016;1020;-4.68;15.39;17.35;192
4;2014;016;1025;-4.62;15.74;18.13;191
4;2014;016;1030;-4.50;15.62;18.62;193
4;2014;016;1035;-4.45;15.97;18.33;193
4;2014;016;1040;-4.45;15.87;19.60;191
4;2014;016;1045;-4.41;16.69;20.38;191
4;2014;016;1050;-4.37;15.81;18.13;192
4;2014;016;1055;-4.31;15.54;18.82;194
4;2014;016;1100;-4.26;14.93;19.21;192
4;2014;016;1105;-4.14;14.20;16.27;197
4;2014;016;1110;-4.20;14.36;18.52;195
4;2014;016;1115;-4.17;16.18;19.50;191
4;2014;016;1120;-4.21;15.07;18.52;192
4;2014;016;1125;-4.26;15.85;19.01;190
4;2014;016;1130;-4.21;15.29;19.31;190
4;2014;016;1135;-4.21;15.72;17.54;188
4;2014;016;1140;-4.15;16.25;19.60;189
4;2014;016;1145;-4.13;14.88;18.62;189
4;2014;016;1150;-4.10;15.42;17.54;189
4;2014;016;1155;-4.15;15.75;18.72;186
4;2014;016;1200;-4.12;15.15;17.74;191
4;2014;016;1205;-4.10;15.57;18.52;188
4;2014;016;1210;-4.03;14.67;17.84;187
4;2014;016;1215;-4.06;15.08;18.03;189
4;2014;016;1220;-4.03;15.14;17.54;188
4;2014;016;1225;-3.97;15.40;17.93;188
4;2014;016;1230;-3.89;14.56;17.25;188
4;2014;016;1235;-3.87;14.90;16.66;188
4;2014;016;1240;-3.80;14.13;18.03;189
4;2014;016;1245;-3.78;14.25;17.15;191
4;2014;016;1250;-3.77;14.28;16.46;190
4;2014;016;1255;-3.77;14.73;17.64;189
4;2014;016;1300;-3.73;14.08;16.76;188
4;2014;016;1305;-3.69;14.27;17.54;188
4;2014;016;1310;-3.62;14.91;17.74;190
4;2014;016;1315;-3.57;14.94;17.84;191
4;2014;016;1320;-3.49;14.20;17.05;190
4;2014;016;1325;-3.41;12.81;15.29;192
4;2014;016;1330;-3.40;12.73;14.99;193
4;2014;016;1335;-3.36;12.95;15.68;194
4;2014;016;1340;-3.35;14.03;17.25;193
4;2014;016;1345;-3.32;12.29;16.17;195
4;2014;016;1350;-3.30;12.43;15.19;192
4;2014;016;1355;-3.28;13.63;17.15;193
4;2014;016;1400;-3.32;13.46;16.37;195
4;2014;016;1405;-3.26;12.99;16.46;195
4;2014;016;1410;-3.24;12.23;14.99;193
4;2014;016;1415;-3.19;12.36;15.29;193
4;2014;016;1420;-3.22;12.73;14.50;194
4;2014;016;1425;-3.17;12.53;14.90;192
4;2014;016;1430;-3.12;12.05;15.09;196
4;2014;016;1435;-3.08;11.50;14.21;195
4;2014;016;1440;-3.01;11.47;14.90;198
4;2014;016;1445;-3.01;11.71;14.90;194
4;2014;016;1450;-3.02;12.06;15.29;196
4;2014;016;1455;-2.93;11.02;14.99;193
4;2014;016;1500;-2.93;11.97;14.99;194
4;2014;016;1505;-2.91;12.54;16.46;195
4;2014;016;1510;-2.86;11.17;13.82;193
4;2014;016;1515;-2.80;11.59;14.21;193
4;2014;016;1520;-2.80;11.43;13.82;194
4;2014;016;1525;-2.75;11.68;13.72;192
4;2014;016;1530;-2.68;11.48;14.01;194
4;2014;016;1535;-2.68;12.43;14.50;189
4;2014;016;1540;-2.62;12.51;15.88;189
4;2014;016;1545;-2.56;12.28;14.41;189
4;2014;016;1550;-2.47;13.28;15.88;190
4;2014;016;1555;-2.41;13.25;16.17;188
4;2014;016;1600;-2.35;12.79;15.68;192
4;2014;016;1605;-2.30;12.87;15.39;196
4;2014;016;1610;-2.26;12.74;15.29;195
4;2014;016;1615;-2.23;13.03;15.48;196
4;2014;016;1620;-2.18;12.26;15.09;198
4;2014;016;1625;-2.10;11.25;14.60;198
4;2014;016;1630;-2.09;13.05;16.95;194
4;2014;016;1635;-2.01;11.35;14.11;197
4;2014;016;1640;-1.96;11.16;13.52;193
4;2014;016;1645;-1.89;10.81;13.33;194
4;2014;016;1650;-1.85;11.13;14.31;195
4;2014;016;1655;-1.76;10.88;12.64;194
4;2014;016;1700;-1.72;12.27;16.27;194
4;2014;016;1705;-1.69;12.12;15.39;197
4;2014;016;1710;-1.68;12.54;14.50;196
4;2014;016;1715;-1.68;12.75;15.88;198
4;2014;016;1720;-1.69;12.14;14.41;196
4;2014;016;1725;-1.60;13.49;16.07;198
4;2014;016;1730;-1.50;12.88;14.90;200
4;2014;016;1735;-1.43;13.04;15.29;201
4;2014;016;1740;-1.40;13.62;15.58;201
4;2014;016;1745;-1.32;13.33;16.07;199
4;2014;016;1750;-1.27;11.38;13.33;200
4;2014;016;1755;-1.20;12.04;14.60;200
4;2014;016;1800;-1.11;13.00;15.19;199
4;2014;016;1805;-1.04;12.64;15.88;199
4;2014;016;1810;-1.02;12.17;15.09;199
4;2014;016;1815;-0.93;12.39;14.80;201
4;2014;016;1820;-0.91;12.52;14.11;204
4;2014;016;1825;-0.93;11.81;13.72;203
4;2014;016;1830;-0.98;11.88;13.62;203
4;2014;016;1835;-0.82;11.94;15.29;203
4;2014;016;1840;-0.74;11.43;14.41;204
4;2014;016;1845;-0.67;11.48;13.33;202
4;2014;016;1850;-0.59;11.83;14.21;202
4;2014;016;1855;-0.47;11.95;14.01;202
4;2014;016;1900;-0.43;12.02;13.82;199
4;2014;016;1905;-0.42;11.51;13.92;198
4;2014;016;1910;-0.44;11.23;12.84;197
4;2014;016;1915;-0.41;12.13;14.41;199
4;2014;016;1920;-0.46;12.85;15.09;198
4;2014;016;1925;-0.50;12.40;15.29;200
4;2014;016;1930;-0.45;12.01;14.90;200
4;2014;016;1935;-0.36;11.99;14.60;200
4;2014;016;1940;-0.33;11.60;13.62;201
4;2014;016;1945;-0.28;11.29;13.13;197
4;2014;016;1950;-0.21;10.93;12.94;198
4;2014;016;1955;-0.11;11.02;12.74;197
4;2014;016;2000;-0.09;10.09;11.76;194
4;2014;016;2005;-0.02;10.19;11.66;197
4;2014;016;2010;0.02;9.78;11.17;196
4;2014;016;2015;0.15;9.85;12.35;197
4;2014;016;2020;0.17;9.62;11.17;196
4;2014;016;2025;0.20;9.51;11.27;194
4;2014;016;2030;0.23;9.63;11.17;195
4;2014;016;2035;0.31;9.71;10.78;192
4;2014;016;2040;0.37;9.75;11.17;192
4;2014;016;2045;0.38;9.71;11.17;194
4;2014;016;2050;0.41;9.81;11.47;193
4;2014;016;2055;0.43;9.88;11.56;195
4;2014;016;2100;0.44;9.73;11.37;193
4;2014;016;2105;0.40;9.53;11.07;191
4;2014;016;2110;0.37;8.66;9.90;189
4;2014;016;2115;0.38;8.90;10.19;187
4;2014;016;2120;0.35;8.90;10.00;191
4;2014;016;2125;0.38;9.55;10.49;194
4;2014;016;2130;0.34;9.40;10.98;194
4;2014;016;2135;0.34;9.26;10.98;193
4;2014;016;2140;0.35;9.17;10.88;195
4;2014;016;2145;0.37;8.74;9.80;194
4;2014;016;2150;0.39;8.53;10.78;193
4;2014;016;2155;0.49;9.04;10.58;194
4;2014;016;2200;0.49;7.94;8.92;195
4;2014;016;2205;0.58;8.07;9.51;191
4;2014;016;2210;0.75;8.57;10.19;197
4;2014;016;2215;0.78;8.04;9.41;198
4;2014;016;2220;0.86;8.17;9.80;199
4;2014;016;2225;0.95;8.16;10.09;203
4;2014;016;2230;1.06;8.13;10.00;205
4;2014;016;2235;0.93;7.13;8.62;205
4;2014;016;2240;0.98;7.78;10.19;208
4;2014;016;2245;1.02;7.87;9.60;204
4;2014;016;2250;0.99;8.17;11.66;206
4;2014;016;2255;0.97;7.42;9.11;204
4;2014;016;2300;0.99;7.38;10.98;206
4;2014;016;2305;0.96;7.57;9.60;203
4;2014;016;2310;0.78;6.52;7.94;206
4;2014;016;2315;0.71;6.08;7.55;209
4;2014;016;2320;0.83;6.78;9.90;215
4;2014;016;2325;1.07;7.68;11.66;239
4;2014;016;2330;1.00;9.01;15.09;250
4;2014;016;2335;0.69;12.19;14.70;265
4;2014;016;2340;0.64;10.33;12.54;263
4;2014;016;2345;0.44;10.95;13.43;265
4;2014;016;2350;0.19;14.08;17.44;269
4;2014;016;2355;-0.02;14.86;18.33;267
4;2014;017;0000;-0.25;13.94;17.05;262
4;2014;017;0005;-0.25;13.60;17.64;265
4;2014;017;0010;-0.27;11.57;14.41;262
4;2014;017;0015;-0.29;14.66;18.42;267
4;2014;017;0020;-0.27;13.59;15.88;259
4;2014;017;0025;-0.35;13.23;16.66;263
4;2014;017;0030;-0.48;15.15;18.03;270
4;2014;017;0035;-0.52;14.10;16.95;269
4;2014;017;0040;-0.55;13.30;16.46;268
4;2014;017;0045;-0.62;14.59;17.15;268
4;2014;017;0050;-0.64;12.65;15.29;273
4;2014;017;0055;-0.74;13.41;16.46;269
4;2014;017;0100;-0.84;13.09;15.88;270
4;2014;017;0105;-1.00;11.91;13.92;279
4;2014;017;0110;-1.20;13.75;16.46;273
4;2014;017;0115;-1.33;13.53;17.05;271
4;2014;017;0120;-1.56;12.98;16.76;272
4;2014;017;0125;-1.68;13.22;15.39;265
4;2014;017;0130;-1.79;12.88;17.35;277
4;2014;017;0135;-1.91;14.23;17.84;274
4;2014;017;0140;-2.17;14.16;18.23;276
4;2014;017;0145;-2.29;13.84;18.62;271
4;2014;017;0150;-2.48;13.74;15.97;274
4;2014;017;0155;-2.60;13.68;15.48;273
4;2014;017;0200;-2.67;12.83;15.78;271
4;2014;017;0205;-2.69;11.79;14.70;275
4;2014;017;0210;-2.80;11.26;14.01;278
4;2014;017;0215;-2.83;10.81;13.92;274
4;2014;017;0220;-2.97;10.96;15.09;267
4;2014;017;0225;-3.28;13.62;17.05;268
4;2014;017;0230;-3.44;13.34;17.54;274
4;2014;017;0235;-3.42;12.47;16.17;269
4;2014;017;0240;-3.60;12.62;15.39;269
4;2014;017;0245;-3.72;13.73;16.56;268
4;2014;017;0250;-3.78;12.63;16.27;266
4;2014;017;0255;-3.94;13.91;17.05;266
4;2014;017;0300;-3.92;12.50;15.39;269
4;2014;017;0305;-3.86;11.49;14.31;268
4;2014;017;0310;-4.07;12.95;15.39;270
4;2014;017;0315;-4.06;12.39;14.70;271
4;2014;017;0320;-4.13;11.50;15.39;264
4;2014;017;0325;-4.43;12.98;15.88;268
4;2014;017;0330;-4.41;11.98;14.80;274
4;2014;017;0335;-4.45;11.86;13.62;275
4;2014;017;0340;-4.53;11.59;13.33;274
4;2014;017;0345;-4.68;12.85;15.39;276
4;2014;017;0350;-4.74;12.28;14.99;268
4;2014;017;0355;-4.91;13.36;15.78;269
4;2014;017;0400;-4.92;11.93;14.41;271
4;2014;017;0405;-5.00;11.98;14.60;267
4;2014;017;0410;-5.08;11.76;14.99;272
4;2014;017;0415;-5.02;10.78;12.74;275
4;2014;017;0420;-5.26;11.52;12.94;281
4;2014;017;0425;-5.32;11.46;13.43;275
4;2014;017;0430;-5.30;10.94;13.62;274
4;2014;017;0435;-5.33;10.52;12.15;274
4;2014;017;0440;-5.47;11.09;13.43;275
4;2014;017;0445;-5.50;10.66;12.74;277
4;2014;017;0450;-5.60;11.18;13.72;272
4;2014;017;0455;-5.65;11.21;13.43;273
4;2014;017;0500;-5.55;10.58;12.74;274
4;2014;017;0505;-5.80;10.75;12.45;274
4;2014;017;0510;-5.84;10.49;12.74;278
4;2014;017;0515;-5.94;10.83;12.54;278
4;2014;017;0520;-6.03;11.28;12.64;282
4;2014;017;0525;-5.98;10.43;12.35;277
4;2014;017;0530;-6.08;9.84;11.47;286
4;2014;017;0535;-6.18;10.41;12.05;280
4;2014;017;0540;-6.14;9.55;11.47;279
4;2014;017;0545;-6.26;9.67;11.37;287
4;2014;017;0550;-6.27;8.96;11.37;285
4;2014;017;0555;-6.28;8.70;10.39;288
4;2014;017;0600;-6.37;8.80;10.49;287
4;2014;017;0605;-6.43;9.16;10.88;280
4;2014;017;0610;-6.56;9.45;10.88;278
4;2014;017;0615;-6.60;9.19;10.98;283
4;2014;017;0620;-6.57;8.59;10.39;279
4;2014;017;0625;-6.72;9.48;11.17;281
4;2014;017;0630;-6.69;8.51;10.49;277
4;2014;017;0635;-6.75;9.59;11.96;275
4;2014;017;0640;-6.93;9.93;11.37;277
4;2014;017;0645;-6.99;9.83;11.86;280
4;2014;017;0650;-6.98;8.78;10.49;279
4;2014;017;0655;-6.97;9.42;11.37;280
4;2014;017;0700;-7.13;9.29;11.56;281
4;2014;017;0705;-7.13;8.22;9.70;279
4;2014;017;0710;-7.10;8.45;10.00;275
4;2014;017;0715;-7.15;9.40;11.07;272
4;2014;017;0720;-7.30;9.06;10.88;272
4;2014;017;0725;-7.31;8.92;11.17;277
4;2014;017;0730;-7.22;8.29;10.58;281
4;2014;017;0735;-7.47;9.23;11.96;276
4;2014;017;0740;-7.48;9.21;10.78;276
4;2014;017;0745;-7.64;8.64;10.09;282
4;2014;017;0750;-7.50;7.63;10.39;281
4;2014;017;0755;-7.61;8.76;11.17;280
4;2014;017;0800;-7.79;8.67;10.19;286
4;2014;017;0805;-7.77;7.76;9.51;288
4;2014;017;0810;-7.72;7.35;9.41;283
4;2014;017;0815;-7.80;8.00;9.80;280
4;2014;017;0820;-7.88;8.45;10.29;278
4;2014;017;0825;-7.89;9.20;10.98;273
4;2014;017;0830;-7.94;8.66;10.39;284
4;2014;017;0835;-7.97;8.62;10.19;274
4;2014;017;0840;-8.04;7.72;9.41;278
4;2014;017;0845;-7.94;7.91;9.51;267
4;2014;017;0850;-7.99;7.83;9.31;272
4;2014;017;0855;-8.05;8.44;9.90;280
4;2014;017;0900;-8.11;7.99;9.80;281
4;2014;017;0905;-8.18;8.03;9.70;274
4;2014;017;0910;-8.29;7.91;10.19;275
4;2014;017;0915;-8.30;7.64;8.92;276
4;2014;017;0920;-8.35;7.48;8.82;269
4;2014;017;0925;-8.43;7.58;9.11;283
4;2014;017;0930;-8.31;7.84;10.29;273
4;2014;017;0935;-8.60;8.92;10.58;270
4;2014;017;0940;-8.65;8.99;10.49;272
4;2014;017;0945;-8.78;9.18;10.78;274
4;2014;017;0950;-8.83;8.38;10.19;278
4;2014;017;0955;-8.84;8.01;9.70;281
4;2014;017;1000;-9.01;8.16;9.41;280
4;2014;017;1005;-8.97;7.30;9.11;287
4;2014;017;1010;-9.06;8.28;9.41;288
4;2014;017;1015;-9.02;7.82;10.19;284
4;2014;017;1020;-9.11;8.55;10.19;285
4;2014;017;1025;-9.17;8.20;9.41;284
4;2014;017;1030;-9.15;8.22;9.31;287
4;2014;017;1035;-9.20;7.83;9.31;284
4;2014;017;1040;-9.29;8.27;9.70;286
4;2014;017;1045;-9.31;7.97;9.90;281
4;2014;017;1050;-9.35;7.77;9.02;277
4;2014;017;1055;-9.22;6.90;9.41;277
4;2014;017;1100;-9.16;8.17;10.78;286
4;2014;017;1105;-9.45;8.45;10.29;289
4;2014;017;1110;-9.36;7.72;9.90;288
4;2014;017;1115;-9.34;8.26;10.29;285
4;2014;017;1120;-9.49;7.86;9.60;284
4;2014;017;1125;-9.55;8.07;10.68;283
4;2014;017;1130;-9.70;9.86;11.27;279
4;2014;017;1135;-9.80;8.97;10.58;286
4;2014;017;1140;-9.71;7.84;9.60;296
4;2014;017;1145;-9.70;6.64;8.23;288
4;2014;017;1150;-9.70;6.92;9.02;293
4;2014;017;1155;-9.58;6.87;8.72;285
4;2014;017;1200;-9.72;6.67;9.60;286
4;2014;017;1205;-9.80;8.28;10.09;276
4;2014;017;1210;-9.93;7.93;10.68;283
4;2014;017;1215;-9.96;7.14;9.21;292
4;2014;017;1220;-9.87;7.19;8.72;292
4;2014;017;1225;-9.85;6.73;8.62;284
4;2014;017;1230;-9.88;7.36;8.82;291
4;2014;017;1235;-9.98;7.35;8.72;290
4;2014;017;1240;-10.04;6.75;9.80;288
4;2014;017;1245;-10.03;7.14;9.80;274
4;2014;017;1250;-10.10;7.87;9.60;281
4;2014;017;1255;-10.19;7.54;8.92;280
4;2014;017;1300;-10.23;6.74;8.62;281
4;2014;017;1305;-10.17;6.44;8.53;286
4;2014;017;1310;-10.04;7.11;9.02;278
4;2014;017;1315;-10.02;7.58;8.82;271
4;2014;017;1320;-10.21;8.04;9.90;268
4;2014;017;1325;-10.33;6.84;8.53;273
4;2014;017;1330;-10.13;6.34;7.94;282
4;2014;017;1335;-10.13;7.41;9.31;266
4;2014;017;1340;-10.19;7.64;9.11;278
4;2014;017;1345;-10.36;7.86;10.49;280
4;2014;017;1350;-10.29;6.78;8.92;284
4;2014;017;1355;-10.27;6.82;8.92;288
4;2014;017;1400;-10.18;5.77;7.64;287
4;2014;017;1405;-10.27;7.36;9.02;287
4;2014;017;1410;-10.40;7.77;9.31;292
4;2014;017;1415;-10.38;6.68;7.94;291
4;2014;017;1420;-10.39;6.54;8.53;298
4;2014;017;1425;-10.36;5.51;6.96;292
4;2014;017;1430;-10.18;5.26;7.45;269
4;2014;017;1435;-10.25;6.29;7.45;246
4;2014;017;1440;-10.24;5.41;7.25;256
4;2014;017;1445;-10.38;6.00;7.55;258
4;2014;017;1450;-10.45;5.92;6.76;234
4;2014;017;1455;-10.39;6.17;7.35;238
4;2014;017;1500;-10.31;5.68;6.96;255
4;2014;017;1505;-10.37;6.63;8.62;269
4;2014;017;1510;-10.43;6.42;7.94;266
4;2014;017;1515;-10.43;7.43;9.41;263
4;2014;017;1520;-10.56;7.62;9.31;266
4;2014;017;1525;-10.47;7.94;9.60;263
4;2014;017;1530;-10.57;7.25;8.43;280
4;2014;017;1535;-10.45;6.89;9.31;285
4;2014;017;1540;-10.43;7.20;8.72;273
4;2014;017;1545;-10.55;7.10;8.82;270
4;2014;017;1550;-10.53;6.48;7.74;273
4;2014;017;1555;-10.51;7.00;8.72;252
4;2014;017;1600;-10.59;6.79;8.72;259
4;2014;017;1605;-10.67;7.64;9.31;265
4;2014;017;1610;-10.70;7.44;9.70;267
4;2014;017;1615;-10.85;7.29;8.92;273
4;2014;017;1620;-10.84;7.60;9.21;270
4;2014;017;1625;-10.76;6.79;8.62;269
4;2014;017;1630;-10.74;8.05;9.31;261
4;2014;017;1635;-10.74;7.47;10.09;266
4;2014;017;1640;-10.61;7.76;9.41;256
4;2014;017;1645;-10.70;7.84;9.31;270
4;2014;017;1650;-10.60;7.24;9.11;266
4;2014;017;1655;-10.54;6.52;9.70;264
4;2014;017;1700;-10.62;7.28;8.82;245
4;2014;017;1705;-10.60;7.40;8.92;267
4;2014;017;1710;-10.72;8.11;10.09;270
4;2014;017;1715;-10.75;8.09;10.58;267
4;2014;017;1720;-10.80;8.53;10.88;265
4;2014;017;1725;-10.82;7.67;10.09;263
4;2014;017;1730;-10.81;6.73;9.41;258
4;2014;017;1735;-10.54;6.82;9.70;259
4;2014;017;1740;-10.80;7.73;9.90;248
4;2014;017;1745;-10.69;7.23;9.02;250
4;2014;017;1750;-10.59;7.32;9.31;252
4;2014;017;1755;-10.57;6.64;9.31;258
4;2014;017;1800;-10.47;6.35;9.70;248
4;2014;017;1805;-10.37;5.81;8.13;243
4;2014;017;1810;-10.42;6.27;7.84;230
4;2014;017;1815;-10.48;6.62;8.92;243
4;2014;017;1820;-10.51;7.38;9.41;251
4;2014;017;1825;-10.34;6.79;8.82;253
4;2014;017;1830;-10.34;7.43;10.58;245
4;2014;017;1835;-10.38;7.36;9.70;247
4;2014;017;1840;-10.17;6.25;8.04;245
4;2014;017;1845;-10.16;6.47;8.13;234
4;2014;017;1850;-10.12;6.07;7.94;246
4;2014;017;1855;-9.95;6.71;9.90;243
4;2014;017;1900;-10.00;6.18;8.82;236
4;2014;017;1905;-10.05;6.80;8.43;233
4;2014;017;1910;-10.07;5.56;7.84;239
4;2014;017;1915;-9.95;5.99;7.94;242
4;2014;017;1920;-9.92;6.77;9.11;238
4;2014;017;1925;-9.82;6.05;8.23;243
4;2014;017;1930;-9.92;7.01;9.11;238
4;2014;017;1935;-9.80;7.53;9.41;243
4;2014;017;1940;-9.69;6.36;8.43;241
4;2014;017;1945;-9.70;7.83;9.60;255
4;2014;017;1950;-9.78;6.96;9.11;260
4;2014;017;1955;-9.62;6.68;9.31;252
4;2014;017;2000;-9.59;6.95;8.62;241
4;2014;017;2005;-9.52;7.57;9.80;248
4;2014;017;2010;-9.51;7.08;9.31;241
4;2014;017;2015;-9.36;7.09;9.70;238
4;2014;017;2020;-9.41;7.21;9.70;229
4;2014;017;2025;-9.36;7.68;10.88;226
4;2014;017;2030;-9.25;5.76;7.94;249
4;2014;017;2035;-9.08;6.84;9.60;244
4;2014;017;2040;-9.12;6.86;9.11;233
4;2014;017;2045;-9.03;7.53;10.29;260
4;2014;017;2050;-8.99;6.62;8.53;248
4;2014;017;2055;-9.03;7.29;10.29;254
4;2014;017;2100;-9.13;8.21;11.07;254
4;2014;017;2105;-9.07;7.06;9.60;251
4;2014;017;2110;-9.09;7.91;10.09;242
4;2014;017;2115;-9.11;7.70;9.60;237
4;2014;017;2120;-9.04;7.89;9.80;232
4;2014;017;2125;-8.91;8.19;10.88;242
4;2014;017;2130;-8.93;8.20;10.29;254
4;2014;017;2135;-8.81;8.06;10.29;246
4;2014;017;2140;-8.61;7.81;10.19;263
4;2014;017;2145;-8.64;7.79;10.09;254
4;2014;017;2150;-8.82;8.70;10.68;259
4;2014;017;2155;-8.89;7.44;9.11;243
4;2014;017;2200;-8.83;8.24;10.58;263
4;2014;017;2205;-8.86;8.50;10.39;262
4;2014;017;2210;-8.81;8.44;10.19;260
4;2014;017;2215;-8.83;7.91;9.51;256
4;2014;017;2220;-8.79;7.78;9.51;269
4;2014;017;2225;-8.69;6.96;9.80;263
4;2014;017;2230;-8.80;9.01;10.39;258
4;2014;017;2235;-8.85;8.30;10.88;260
4;2014;017;2240;-8.80;8.64;9.90;268
4;2014;017;2245;-8.79;8.13;9.41;259
4;2014;017;2250;-8.79;8.75;10.29;262
4;2014;017;2255;-8.85;7.31;9.80;262
4;2014;017;2300;-8.80;7.76;9.51;264
4;2014;017;2305;-8.76;8.07;10.00;261
4;2014;017;2310;-8.75;7.88;10.68;262
4;2014;017;2315;-8.82;7.82;9.02;261
4;2014;017;2320;-8.90;7.38;9.51;260
4;2014;017;2325;-8.82;8.24;10.19;258
4;2014;017;2330;-8.73;8.59;10.49;259
4;2014;017;2335;-8.75;8.60;10.49;258
4;2014;017;2340;-8.80;7.68;10.19;258
4;2014;017;2345;-8.66;8.08;10.68;251
4;2014;017;2350;-8.63;7.72;9.60;252
4;2014;017;2355;-8.68;7.53;9.60;260
4;2014;018;0000;-8.66;8.09;10.68;260
4;2014;018;0005;-8.59;7.98;10.19;255
4;2014;018;0010;-8.65;8.56;10.00;259
4;2014;018;0015;-8.55;8.89;10.58;264
4;2014;018;0020;-8.58;8.75;11.66;265
4;2014;018;0025;-8.47;7.92;9.31;252
